CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path,avgRMSD_all,avgRMSD_bb
5055,hepta_1478,2020_Townsend,5055,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.85,hepta_1478,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1478.log,0.214763,0.0965975
5984,L1_13.1.2.3.1.2,2021_Kelly,5984,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.79,L1_13.1.2.3.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5984.log,0.214847,0.118888
3475,hexa_961,2020_Townsend,3475,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-5.17,hexa_961,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_961.log,0.215031,0.0775662
1466,1.9-13,2016_Furukawa,1466,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,-6.49,1.9-13,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.9-13.log,0.21504,0.0558083
5848,L1_11.1.1.3.3.2,2021_Kelly,5848,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.54,L1_11.1.1.3.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5848.log,0.215134,0.127066
1459,1.9-06,2016_Furukawa,1459,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,-5.11,1.9-06,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.9-06.log,0.215188,0.054744
1169,1.1-36,2016_Furukawa,1169,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-5.51,1.1-36,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.1-36.log,0.21519,0.0481678
4897,hepta_1320,2020_Townsend,4897,C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N1C,-6.73,hepta_1320,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1320.log,0.21519,0.0792582
1412,1.7-39,2016_Furukawa,1412,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-8,1.7-39,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.7-39.log,0.215199,0.0501714
1489,1.9-36,2016_Furukawa,1489,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,-6.93,1.9-36,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.9-36.log,0.215348,0.0494934
1273,1.4-20,2016_Furukawa,1273,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.5,1.4-20,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.4-20.log,0.215375,0.0604395
5675,L1_1.1.1.3.1.1,2021_Kelly,5675,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.07,L1_1.1.1.3.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5675.log,0.215501,0.122265
1745,2.6-14H,2016_Furukawa,1745,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-4.97,2.6-14H,/media/liuwei/1T/water/pdb_log/2016_Furukawa/2.6-14H.log,0.215521,0.0746391
5076,hepta_1499,2020_Townsend,5076,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.88,hepta_1499,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1499.log,0.215761,0.105191
4398,hepta_821,2020_Townsend,4398,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.9,hepta_821,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_821.log,0.215836,0.133535
2591,hexa_77,2020_Townsend,2591,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.83,hexa_77,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_77.log,0.215888,0.0657511
3405,hexa_891,2020_Townsend,3405,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-6.01,hexa_891,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_891.log,0.216222,0.0818927
3886,hepta_309,2020_Townsend,3886,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-10,hepta_309,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_309.log,0.216282,0.0747048
1677,2.4-18H,2016_Furukawa,1677,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-5.9,2.4-18H,/media/liuwei/1T/water/pdb_log/2016_Furukawa/2.4-18H.log,0.216314,0.087945
6423,L1_4.2.2.1.1.1,2021_Kelly,6423,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-7.21,L1_4.2.2.1.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6423.log,0.216422,0.132472
1709,2.5-14H,2016_Furukawa,1709,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,-5.02,2.5-14H,/media/liuwei/1T/water/pdb_log/2016_Furukawa/2.5-14H.log,0.216459,0.0625414
1381,1.7-08,2016_Furukawa,1381,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCCc2ccccc2)CC(=O)N[C@@H](CC(C)C)C1=O,-6.71,1.7-08,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.7-08.log,0.216521,0.0473659
5221,hepta_1644,2020_Townsend,5221,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.77,hepta_1644,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1644.log,0.216535,0.0891576
1385,1.7-12,2016_Furukawa,1385,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](C)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-6.22,1.7-12,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.7-12.log,0.216703,0.0358747
2337,1NMe3perNH-3Abu6F(43),2018_Naylor,2337,CC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.37,1NMe3perNH-3Abu6F(43),/media/liuwei/1T/water/pdb_log/2018_Naylor/Naylor_2337.log,0.216805,0.0789374
6424,L1_4.2.2.2.2.1,2021_Kelly,6424,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.71,L1_4.2.2.2.2.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6424.log,0.216828,0.136732
6694,L1_9.1.1.2.2.2,2021_Kelly,6694,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.39,L1_9.1.1.2.2.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6694.log,0.216847,0.124935
6597,L1_7.1.1.3.3.1,2021_Kelly,6597,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.31,L1_7.1.1.3.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6597.log,0.216858,0.126189
1071,Compound.27,2015_Wang,1071,CC(C)C[C@@H]1NC(=O)[C@H](Cc2cc3ccccc3[nH]2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,-5.78,Compound.27,/media/liuwei/1T/water/pdb_log/2015_Wang/Compound.27.log,0.216934,0.0859079
5922,L1_11.4.3.4.3.2,2021_Kelly,5922,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.35,L1_11.4.3.4.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5922.log,0.217005,0.125092
1524,1.10-31,2016_Furukawa,1524,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-5.68,1.10-31,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.10-31.log,0.217027,0.0603761
6049,L1_14.1.4.2.3.2,2021_Kelly,6049,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.92,L1_14.1.4.2.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6049.log,0.217041,0.105524
6418,L1_4.2.1.3.1.1,2021_Kelly,6418,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.39,L1_4.2.1.3.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6418.log,0.217117,0.128809
5921,L1_11.4.3.4.1.2,2021_Kelly,5921,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.17,L1_11.4.3.4.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5921.log,0.217196,0.143071
1399,1.7-26,2016_Furukawa,1399,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-6.4,1.7-26,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.7-26.log,0.217308,0.0544547
6219,L1_16.2.2.4.4.2,2021_Kelly,6219,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.08,L1_16.2.2.4.4.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6219.log,0.217342,0.137541
1442,1.8-29,2016_Furukawa,1442,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-7.76,1.8-29,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.8-29.log,0.217366,0.0569535
5890,L1_11.2.4.2.2.2,2021_Kelly,5890,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.12,L1_11.2.4.2.2.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5890.log,0.217457,0.121037
6415,L1_4.2.1.1.1.1,2021_Kelly,6415,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.97,L1_4.2.1.1.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6415.log,0.217703,0.146839
5682,L1_1.1.2.2.2.1,2021_Kelly,5682,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.96,L1_1.1.2.2.2.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5682.log,0.217819,0.126362
1479,1.9-26,2016_Furukawa,1479,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,-5.57,1.9-26,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.9-26.log,0.217849,0.0540782
1443,1.8-30,2016_Furukawa,1443,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccc3ccccc3c2)C1=O,-8.89,1.8-30,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.8-30.log,0.217858,0.0438963
1060,Compound.16,2015_Wang,1060,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-7,Compound.16,/media/liuwei/1T/water/pdb_log/2015_Wang/Compound.16.log,0.21803,0.0787793
2643,hexa_129,2020_Townsend,2643,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.91,hexa_129,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_129.log,0.218079,0.0675309
6483,L1_5.1.2.2.1.1,2021_Kelly,6483,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.66,L1_5.1.2.2.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6483.log,0.218156,0.116905
6331,L1_3.1.3.4.1.1,2021_Kelly,6331,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.68,L1_3.1.3.4.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6331.log,0.218174,0.118478
3547,hexa_1033,2020_Townsend,3547,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-10,hexa_1033,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_1033.log,0.2182,0.078025
1286,1.4-33,2016_Furukawa,1286,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-6.55,1.4-33,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.4-33.log,0.218216,0.0441051
6646,L1_7.4.2.2.4.1,2021_Kelly,6646,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.2,L1_7.4.2.2.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6646.log,0.218426,0.12208
1512,1.10-19,2016_Furukawa,1512,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-6.24,1.10-19,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.10-19.log,0.218647,0.0581706
2628,hexa_114,2020_Townsend,2628,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.24,hexa_114,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_114.log,0.218778,0.0622226
1470,1.9-17,2016_Furukawa,1470,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2cc(CC(C)C)on2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.99,1.9-17,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.9-17.log,0.219006,0.0498428
1521,1.10-28,2016_Furukawa,1521,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-10,1.10-28,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.10-28.log,0.219046,0.057501
1073,Compound.29,2015_Wang,1073,O=C1N[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2cc3ccccc3[nH]2)C(=O)N[C@H]1Cc1ccccc1,-10,Compound.29,/media/liuwei/1T/water/pdb_log/2015_Wang/Compound.29.log,0.21909,0.0451905
6303,L1_2.4.2.3.4.1,2021_Kelly,6303,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.3,L1_2.4.2.3.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6303.log,0.219108,0.118596
1502,1.10-09,2016_Furukawa,1502,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](C)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-5.08,1.10-09,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.10-09.log,0.219136,0.0492411
6180,L1_15.3.4.3.4.2,2021_Kelly,6180,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.49,L1_15.3.4.3.4.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6180.log,0.219292,0.14327
6257,L1_16.4.4.2.4.2,2021_Kelly,6257,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.76,L1_16.4.4.2.4.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6257.log,0.21955,0.117234
4970,hepta_1393,2020_Townsend,4970,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.61,hepta_1393,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1393.log,0.219566,0.0863325
1362,1.6-29,2016_Furukawa,1362,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc(Cl)cc2)C(=O)[C@H]2CCCN2C1=O,-8.36,1.6-29,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.6-29.log,0.219652,0.0601708
1514,1.10-21,2016_Furukawa,1514,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-5.74,1.10-21,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.10-21.log,0.21971,0.0509696
3017,hexa_503,2020_Townsend,3017,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,-6.33,hexa_503,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_503.log,0.21977,0.0817625
