CycPeptMPDB_ID,Source,Original_Name_in_Source_Literature,Monomer_Length,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA
5470,2020_Townsend,hepta_1893,7,Circle,0.120751,0.0383344,-34.3433,8.985,7.62,1.365,0.0869696,0.0324772,8.317,7.182,1.135
5471,2020_Townsend,hepta_1894,7,Circle,0.0983983,0.0450478,-30.5142,9.072,7.817,1.255,0.137341,0.0594199,9.311,8.081,1.23
5472,2020_Townsend,hepta_1895,7,Circle,0.143972,0.048464,-37.5882,8.922,7.68,1.242,0.135046,0.0403129,8.677,7.462,1.215
5473,2020_Townsend,hepta_1896,7,Circle,0.127134,0.0540628,-39.8925,8.874,7.366,1.508,0.120168,0.0330862,8.527,7.227,1.3
5474,2020_Townsend,hepta_1897,7,Circle,0.137476,0.042774,-28.3225,9.22,8.022,1.198,0.0947308,0.0505995,8.814,7.722,1.092
5475,2020_Townsend,hepta_1898,7,Circle,0.149741,0.0413338,-35.2755,9.181,7.954,1.227,0.150848,0.0502015,9.151,8.052,1.099
5476,2020_Townsend,hepta_1899,7,Circle,0.107564,0.0515333,-31.9097,9.101,7.877,1.224,0.150375,0.0574749,9.072,7.886,1.186
5477,2020_Townsend,hepta_1900,7,Circle,0.143299,0.0394861,-32.2794,9.395,8.153,1.242,0.154209,0.046699,9.115,7.88,1.235
5478,2020_Townsend,hepta_1901,7,Circle,0.165383,0.0617766,-33.5832,9.101,7.877,1.224,0.171792,0.0692713,8.794,7.792,1.002
5479,2020_Townsend,hepta_1902,7,Circle,0.18244,0.0702085,-32.8264,9.279,8.02,1.259,0.15673,0.0486378,9.166,7.745,1.421
5480,2020_Townsend,hepta_1903,7,Circle,0.136325,0.0478687,-33.2976,9.256,8.031,1.225,0.161052,0.0552945,8.643,7.378,1.265
5481,2020_Townsend,hepta_1904,7,Circle,0.135768,0.0595324,-24.6796,9.178,7.979,1.199,0.1536,0.051329,9.234,8.03,1.204
5482,2020_Townsend,hepta_1905,7,Circle,0.189559,0.0825312,-35.3528,9.371,8.159,1.212,0.110972,0.045269,8.772,7.841,0.931
5483,2020_Townsend,hepta_1906,7,Circle,0.204139,0.0888461,-43.9958,9.15,7.813,1.337,0.163609,0.0735852,8.612,7.303,1.309
5484,2020_Townsend,hepta_1907,7,Circle,0.165891,0.0745097,-34.7163,8.906,7.551,1.355,0.142547,0.0594496,8.906,7.549,1.357
5485,2020_Townsend,hepta_1908,7,Circle,0.190705,0.0662068,-31.6967,8.937,7.594,1.343,0.149399,0.0410744,8.713,7.469,1.244
5486,2020_Townsend,hepta_1909,7,Circle,0.164211,0.0526978,-27.7976,9.014,7.929,1.085,0.11957,0.0357134,9.105,7.967,1.138
5487,2020_Townsend,hepta_1910,7,Circle,0.140159,0.0468106,-34.6727,9.241,8.023,1.218,0.139643,0.0411753,8.749,7.548,1.201
5488,2020_Townsend,hepta_1911,7,Circle,0.110998,0.0397109,-31.9101,8.586,7.465,1.121,0.171681,0.0706354,8.912,7.699,1.213
5489,2020_Townsend,hepta_1912,7,Circle,0.157065,0.0581866,-34.3308,9.199,7.804,1.395,0.147357,0.04011,9.131,7.676,1.455
5490,2020_Townsend,hepta_1913,7,Circle,0.199455,0.0697602,-44.3135,9.371,8.033,1.338,0.176953,0.0559466,9.146,7.897,1.249
5491,2020_Townsend,hepta_1914,7,Circle,0.138429,0.0399196,-51.0098,9.632,8.353,1.279,0.170942,0.057176,8.884,7.81,1.074
5492,2020_Townsend,hepta_1915,7,Circle,0.169217,0.0685085,-29.7488,9.031,7.694,1.337,0.140181,0.0511914,8.883,7.541,1.342
5493,2020_Townsend,hepta_1916,7,Circle,0.173262,0.0644786,-30.4451,8.883,7.628,1.255,0.152409,0.0428665,8.676,7.461,1.215
5494,2020_Townsend,hepta_1917,7,Circle,0.162452,0.047947,-46.7393,9.265,7.883,1.382,0.198061,0.0681716,8.851,7.613,1.238
5495,2020_Townsend,hepta_1918,7,Circle,0.183301,0.0637926,-27.9686,9.211,8.122,1.089,0.124702,0.0427467,8.747,7.652,1.095
5496,2020_Townsend,hepta_1919,7,Circle,0.197586,0.0872853,-29.3922,9.169,7.779,1.39,0.184205,0.0465422,9.26,7.911,1.349
5497,2020_Townsend,hepta_1920,7,Circle,0.130863,0.0486685,-26.2343,8.803,7.583,1.22,0.164864,0.0492204,9.352,8.069,1.283
5498,2020_Townsend,hepta_1921,7,Circle,0.137617,0.0389027,-31.2669,8.939,7.572,1.367,0.169719,0.0543483,8.902,7.649,1.253
5499,2020_Townsend,hepta_1922,7,Circle,0.147499,0.0611287,-31.7163,9.121,7.904,1.217,0.162131,0.0580476,9.144,7.933,1.211
5500,2020_Townsend,hepta_1923,7,Circle,0.117694,0.0534256,-33.6254,8.847,7.55,1.297,0.116216,0.0420399,8.937,7.546,1.391
5501,2020_Townsend,hepta_1924,7,Circle,0.15865,0.065934,-41.6839,9.315,8.175,1.14,0.138008,0.0435976,8.797,7.648,1.149
5502,2020_Townsend,hepta_1925,7,Circle,0.120384,0.0386458,-33.9212,9.089,7.966,1.123,0.14488,0.0477437,8.985,7.86,1.125
5503,2020_Townsend,hepta_1926,7,Circle,0.164871,0.0665742,-35.9883,8.981,7.704,1.277,0.168429,0.0642654,8.83,7.43,1.4
5504,2020_Townsend,hepta_1927,7,Circle,0.142951,0.0526473,-31.9099,9.11,7.754,1.356,0.237941,0.113038,9.112,7.906,1.206
5505,2020_Townsend,hepta_1928,7,Circle,0.141161,0.0554692,-32.5328,8.897,7.605,1.292,0.128865,0.0526707,9.006,7.744,1.262
5506,2020_Townsend,hepta_1929,7,Circle,0.134087,0.0474716,-32.8628,9.072,7.885,1.187,0.150807,0.0525038,9.119,7.98,1.139
5507,2020_Townsend,hepta_1930,7,Circle,0.18306,0.0562341,-44.928,9.221,7.831,1.39,0.166488,0.0386422,9.041,7.858,1.183
5508,2020_Townsend,hepta_1931,7,Circle,0.11865,0.0473273,-34.6625,9.463,8.22,1.243,0.206167,0.0864781,9.222,7.925,1.297
5509,2020_Townsend,hepta_1932,7,Circle,0.176371,0.0779851,-22.4385,9.207,8.048,1.159,0.214029,0.0879716,9.376,8.165,1.211
5510,2020_Townsend,hepta_1933,7,Circle,0.192921,0.0940541,-37.3559,8.971,7.632,1.339,0.14768,0.0477733,9.125,7.924,1.201
5511,2020_Townsend,hepta_1934,7,Circle,0.193963,0.0751791,-32.7773,9.052,7.736,1.316,0.190647,0.0674755,8.913,7.575,1.338
5512,2020_Townsend,hepta_1935,7,Circle,0.137119,0.0486284,-27.5748,9.24,7.89,1.35,0.168962,0.0738765,9.364,8.095,1.269
5513,2020_Townsend,hepta_1936,7,Circle,0.211814,0.0814291,-31.1892,9.18,8.045,1.135,0.197653,0.0617499,9.18,8.002,1.178
5514,2020_Townsend,hepta_1937,7,Circle,0.167474,0.0439682,-37.3745,9.036,7.981,1.055,0.203897,0.0877171,8.893,7.771,1.122
5515,2020_Townsend,hepta_1938,7,Circle,0.157635,0.0639474,-30.8801,9.051,7.829,1.222,0.190722,0.0651493,9.791,8.418,1.373
5516,2020_Townsend,hepta_1939,7,Circle,0.143453,0.0416906,-32.353,9.068,7.807,1.261,0.165032,0.046965,9.217,7.917,1.3
5517,2020_Townsend,hepta_1940,7,Circle,0.15328,0.0458808,-35.0385,9.013,7.709,1.304,0.156275,0.0387925,8.969,7.661,1.308
5518,2020_Townsend,hepta_1941,7,Circle,0.140584,0.0524313,-25.6202,8.694,7.492,1.202,0.110962,0.0419717,8.476,7.364,1.112
5519,2020_Townsend,hepta_1942,7,Circle,0.148919,0.047057,-39.1864,9.066,7.613,1.453,0.134449,0.031872,8.563,7.44,1.123
5520,2020_Townsend,hepta_1943,7,Circle,0.195969,0.0815097,-23.5056,8.578,7.357,1.221,0.122175,0.0507976,8.707,7.518,1.189
5521,2020_Townsend,hepta_1944,7,Circle,0.132108,0.041701,-27.8626,9.022,7.564,1.458,0.141877,0.0480557,9.019,7.617,1.402
5522,2020_Townsend,hepta_1945,7,Circle,0.20029,0.0798628,-27.9142,8.652,7.388,1.264,0.161634,0.0721974,8.705,7.285,1.42
5523,2020_Townsend,hepta_1946,7,Circle,0.161101,0.0525043,-22.1387,8.911,7.695,1.216,0.133342,0.0379003,8.919,7.803,1.116
5524,2020_Townsend,hepta_1947,7,Circle,0.168796,0.0613717,-23.4258,9.023,7.932,1.091,0.134757,0.0393728,8.587,7.52,1.067
5525,2020_Townsend,hepta_1948,7,Circle,0.161803,0.0733767,-27.2605,9.323,8.013,1.31,0.117362,0.0463765,9.113,7.862,1.251
5526,2020_Townsend,hepta_1949,7,Circle,0.150887,0.0578396,-26.8014,8.933,7.713,1.22,0.120949,0.0392932,8.807,7.717,1.09
5527,2020_Townsend,hepta_1950,7,Circle,0.209098,0.0928302,-29.0428,9.182,7.909,1.273,0.131854,0.0434246,9.19,7.987,1.203
5528,2020_Townsend,hepta_1951,7,Circle,0.14091,0.0359804,-30.4862,8.898,7.757,1.141,0.148641,0.0476776,9.08,7.968,1.112
5529,2020_Townsend,hepta_1952,7,Circle,0.117519,0.0490598,-22.2554,9.342,8.171,1.171,0.128319,0.0461298,9.082,7.929,1.153
5530,2020_Townsend,hepta_1953,7,Circle,0.150319,0.0389858,-31.9791,9.022,7.859,1.163,0.129684,0.043823,8.461,7.298,1.163
5531,2020_Townsend,hepta_1954,7,Circle,0.137876,0.0548737,-43.3462,9.427,8.048,1.379,0.146618,0.0470193,8.942,7.713,1.229
5532,2020_Townsend,hepta_1955,7,Circle,0.151527,0.0569438,-31.6599,9.086,7.781,1.305,0.116094,0.0573287,9.034,7.792,1.242
5533,2020_Townsend,hepta_1956,7,Circle,0.132526,0.0446432,-45.8448,9.024,7.646,1.378,0.176853,0.0633566,9.116,7.886,1.23
5534,2020_Townsend,hepta_1957,7,Circle,0.14233,0.0461766,-24.8548,9.203,8.059,1.144,0.151966,0.0458794,9.031,7.863,1.168
5535,2020_Townsend,hepta_1958,7,Circle,0.182745,0.0641151,-31.1041,9.173,7.952,1.221,0.184118,0.0564817,8.986,7.772,1.214
5536,2020_Townsend,hepta_1959,7,Circle,0.179716,0.069064,-35.1817,9.011,7.815,1.196,0.166322,0.0644496,9.053,8.016,1.037
5537,2020_Townsend,hepta_1960,7,Circle,0.166678,0.0592887,-24.7053,8.818,7.724,1.094,0.148181,0.0478975,9.495,8.21,1.285
5538,2020_Townsend,hepta_1961,7,Circle,0.151951,0.0442176,-27.0573,8.839,7.689,1.15,0.109827,0.0392234,8.521,7.341,1.18
5539,2020_Townsend,hepta_1962,7,Circle,0.132713,0.0439841,-31.389,9.276,8.237,1.039,0.128639,0.0463504,9.177,8.008,1.169
5540,2020_Townsend,hepta_1963,7,Circle,0.160663,0.0531112,-33.4742,9.017,7.903,1.114,0.125993,0.0405256,9.008,7.855,1.153
5541,2020_Townsend,hepta_1964,7,Circle,0.149497,0.0433042,-31.6267,9.435,8.213,1.222,0.162624,0.0442177,9.265,7.913,1.352
5542,2020_Townsend,hepta_1965,7,Circle,0.140145,0.0494412,-30.4106,9.225,7.967,1.258,0.124296,0.0339609,8.556,7.686,0.87
5543,2020_Townsend,hepta_1966,7,Circle,0.119357,0.0448787,-27.7224,9.117,7.933,1.184,0.128125,0.0367069,8.841,7.625,1.216
5544,2020_Townsend,hepta_1967,7,Circle,0.112205,0.0462169,-25.1409,8.975,7.749,1.226,0.114095,0.0404576,8.941,7.689,1.252
5545,2020_Townsend,hepta_1968,7,Circle,0.112588,0.0396053,-28.2881,9.182,8.047,1.135,0.118381,0.0422659,9.138,8.002,1.136
5546,2020_Townsend,hepta_1969,7,Circle,0.144059,0.0489005,-28.5066,9.097,7.823,1.274,0.154462,0.0490731,8.76,7.658,1.102
5547,2020_Townsend,hepta_1970,7,Circle,0.116456,0.0434529,-26.1116,8.957,7.735,1.222,0.145499,0.0456802,8.924,7.742,1.182
5548,2020_Townsend,hepta_1971,7,Circle,0.132078,0.0379404,-26.364,8.926,7.749,1.177,0.140208,0.0368822,8.545,7.654,0.891
5549,2020_Townsend,hepta_1972,7,Circle,0.119101,0.0382579,-28.9339,8.698,7.405,1.293,0.103641,0.0360605,8.569,7.489,1.08
5550,2020_Townsend,hepta_1973,7,Circle,0.141446,0.0482338,-31.4718,9.52,8.278,1.242,0.144168,0.0328833,9.098,7.816,1.282
5551,2020_Townsend,hepta_1974,7,Circle,0.140185,0.0495947,-23.7782,8.925,7.561,1.364,0.12775,0.0455628,8.796,7.565,1.231
5552,2020_Townsend,hepta_1975,7,Circle,0.121434,0.0477067,-19.617,9.012,7.909,1.103,0.114584,0.0421336,9.075,7.953,1.122
5553,2020_Townsend,hepta_1976,7,Circle,0.124272,0.0427883,-23.914,9.084,7.975,1.109,0.118876,0.0439941,9.219,8.004,1.215
5554,2020_Townsend,hepta_1977,7,Circle,0.111937,0.0459602,-23.2237,8.927,7.715,1.212,0.123377,0.0504966,9.065,8.008,1.057
5555,2020_Townsend,hepta_1978,7,Circle,0.144211,0.0475248,-26.1767,9.119,7.851,1.268,0.147814,0.0460815,9.064,8.045,1.019
5556,2020_Townsend,hepta_1979,7,Circle,0.162357,0.055185,-29.6576,9.26,7.993,1.267,0.130722,0.0594726,8.927,7.93,0.997
5557,2020_Townsend,hepta_1980,7,Circle,0.109653,0.0452458,-29.3592,9.079,7.956,1.123,0.126292,0.0385913,8.954,7.686,1.268
5558,2020_Townsend,hepta_1981,7,Circle,0.146109,0.0450741,-30.4494,9.332,8.076,1.256,0.128027,0.0494054,9.267,8.101,1.166
5559,2020_Townsend,hepta_1982,7,Circle,0.16377,0.070883,-21.9794,9.058,7.94,1.118,0.149858,0.0446439,8.995,8.017,0.978
5560,2020_Townsend,hepta_1983,7,Circle,0.139248,0.0456525,-26.7409,9.065,7.884,1.181,0.235744,0.12722,9.045,7.916,1.129
5561,2020_Townsend,hepta_1984,7,Circle,0.109592,0.0455136,-28.6648,9.149,7.9,1.249,0.119725,0.0444664,8.942,7.904,1.038
5562,2020_Townsend,hepta_1985,7,Circle,0.131042,0.0483887,-33.9599,9.265,8.086,1.179,0.147337,0.0393605,8.713,7.525,1.188
5563,2020_Townsend,hepta_1986,7,Circle,0.167127,0.0600707,-29.639,9.195,7.855,1.34,0.147316,0.0485324,9.025,7.851,1.174
5564,2020_Townsend,hepta_1987,7,Circle,0.265589,0.127621,-35.5978,9.181,7.965,1.216,0.21844,0.0951669,8.896,7.787,1.109
5565,2020_Townsend,hepta_1988,7,Circle,0.187259,0.0929399,-29.4727,9.034,7.976,1.058,0.147398,0.0521237,9.067,7.998,1.069
5566,2020_Townsend,hepta_1989,7,Circle,0.165181,0.067183,-38.744,9.361,8.021,1.34,0.163538,0.0493415,8.691,7.55,1.141
5567,2020_Townsend,hepta_1990,7,Circle,0.132715,0.0360515,-29.5856,9.141,8.101,1.04,0.132546,0.0420636,9.106,8.095,1.011
5568,2020_Townsend,hepta_1991,7,Circle,0.150131,0.050468,-34.5464,9.45,8.284,1.166,0.114944,0.0370603,8.937,7.691,1.246
5569,2020_Townsend,hepta_1992,7,Circle,0.161318,0.0573855,-36.1116,9.116,7.918,1.198,0.139575,0.0578577,9.127,7.944,1.183
5571,2020_Townsend,hepta_1994,7,Circle,0.143771,0.0527869,-32.4729,8.646,7.628,1.018,0.141144,0.0504158,8.992,7.751,1.241
5572,2020_Townsend,hepta_1995,7,Circle,0.104808,0.035117,-17.7224,8.934,7.889,1.045,0.138021,0.0408309,9.195,8.16,1.035
5573,2020_Townsend,hepta_1996,7,Circle,0.139459,0.0456251,-34.8494,9.137,7.92,1.217,0.132757,0.037156,9.019,8.113,0.906
5574,2020_Townsend,hepta_1997,7,Circle,0.153549,0.052582,-30.1189,9.288,7.883,1.405,0.146672,0.0617553,9.097,7.897,1.2
5575,2020_Townsend,hepta_1998,7,Circle,0.150968,0.043247,-32.9188,9.078,7.844,1.234,0.154432,0.0407152,8.794,7.757,1.037
5576,2020_Townsend,hepta_1999,7,Circle,0.164124,0.0388506,-35.0756,9.253,8.071,1.182,0.143722,0.0449244,9.15,8.01,1.14
5577,2020_Townsend,hepta_2000,7,Circle,0.143786,0.0581445,-23.7521,8.97,7.784,1.186,0.126232,0.0429714,9.01,7.829,1.181
5578,2020_Townsend,hepta_2001,7,Circle,0.130318,0.0461431,-27.2022,9.098,8.005,1.093,0.123787,0.0502976,9.018,8.042,0.976
5579,2020_Townsend,hepta_2002,7,Circle,0.12801,0.0464981,-27.6921,9.057,7.844,1.213,0.118561,0.0485869,8.88,7.757,1.123
5580,2020_Townsend,hepta_2003,7,Circle,0.153288,0.0485831,-42.9233,9.534,8.23,1.304,0.172372,0.063616,9.218,7.98,1.238
5581,2020_Townsend,hepta_2004,7,Circle,0.140128,0.0474574,-39.5656,9.183,7.972,1.211,0.149358,0.0417232,9.439,8.302,1.137
5582,2020_Townsend,hepta_2005,7,Circle,0.169707,0.0534138,-25.3458,9.033,7.944,1.089,0.158718,0.0495871,8.91,7.906,1.004
5583,2020_Townsend,hepta_2006,7,Circle,0.11929,0.032916,-37.7083,8.741,7.585,1.156,0.167416,0.0658778,8.768,7.658,1.11
5584,2020_Townsend,hepta_2007,7,Circle,0.140168,0.0479619,-31.0784,9.071,7.737,1.334,0.172599,0.0542736,8.894,7.801,1.093
5585,2020_Townsend,hepta_2008,7,Circle,0.148396,0.053326,-28.3314,8.997,7.781,1.216,0.136906,0.0372796,9.009,8.002,1.007
5586,2020_Townsend,hepta_2009,7,Circle,0.111468,0.0371831,-30.63,9.056,7.866,1.19,0.143408,0.0411402,8.986,7.81,1.176
5587,2020_Townsend,hepta_2010,7,Circle,0.129,0.0497459,-31.7895,8.879,7.507,1.372,0.203979,0.0702053,9.202,7.944,1.258
5588,2020_Townsend,hepta_2011,7,Circle,0.136596,0.0518232,-26.6471,9.197,7.974,1.223,0.12937,0.0557243,9.177,7.945,1.232
5589,2020_Townsend,hepta_2012,7,Circle,0.156367,0.049306,-24.7686,9.306,8.27,1.036,0.142938,0.0388726,9.3,8.274,1.026
5590,2020_Townsend,hepta_2013,7,Circle,0.143434,0.0520368,-26.9324,9.349,8.256,1.093,0.160116,0.0662355,9.257,8.174,1.083
5591,2020_Townsend,hepta_2014,7,Circle,0.150226,0.0420687,-33.6632,9.175,8.027,1.148,0.138476,0.0413209,9.236,8.178,1.058
5592,2020_Townsend,hepta_2015,7,Circle,0.14394,0.0426254,-28.3474,9.207,8.109,1.098,0.131611,0.0400454,9.317,8.309,1.008
5593,2020_Townsend,hepta_2016,7,Circle,0.127234,0.0423641,-27.7404,9.5,8.259,1.241,0.158713,0.0736745,9.469,8.297,1.172
5594,2020_Townsend,hepta_2017,7,Circle,0.219383,0.099966,-21.3852,9.446,8.133,1.313,0.146458,0.0487036,8.803,7.68,1.123
5595,2020_Townsend,hepta_2018,7,Circle,0.126024,0.0404465,-24.5247,9.106,7.838,1.268,0.140222,0.0540582,9.267,7.968,1.299
5596,2020_Townsend,hepta_2019,7,Circle,0.143132,0.0457148,-30.6072,9.188,8.106,1.082,0.146559,0.0449517,9.193,8.059,1.134
5597,2020_Townsend,hepta_2020,7,Circle,0.170981,0.0598587,-29.309,9.232,8.176,1.056,0.156005,0.0417418,9.639,8.459,1.18
5598,2020_Townsend,hepta_2021,7,Circle,0.138478,0.0418206,-27.8537,9.375,8.134,1.241,0.168768,0.0440691,9.21,7.988,1.222
5599,2020_Townsend,hepta_2022,7,Circle,0.148562,0.0402566,-34.0274,9.652,8.268,1.384,0.13353,0.0506146,9.18,8.08,1.1
5670,2021_Kelly,L1_1.1.1.1.3.1,10,Lariat,0.168243,0.09787,-33.1154,11.473,9.515,1.958,0.189462,0.108857,11.923,10.097,1.826
5671,2021_Kelly,L1_1.1.1.1.4.1,10,Lariat,0.22358,0.130724,-35.4151,11.574,9.391,2.183,0.183123,0.105554,11.967,10.116,1.851
5672,2021_Kelly,L1_1.1.1.2.1.1,10,Lariat,0.135003,0.0757569,-29.1365,11.228,9.239,1.989,0.145469,0.0852844,11.36,9.38,1.98
5673,2021_Kelly,L1_1.1.1.2.3.1,10,Lariat,0.135525,0.0811561,-30.7693,11.318,9.349,1.969,0.165215,0.0994502,11.703,9.896,1.807
5674,2021_Kelly,L1_1.1.1.2.4.1,10,Lariat,0.158163,0.0926795,-44.876,11.913,9.911,2.002,0.214801,0.127474,11.802,10.018,1.784
5675,2021_Kelly,L1_1.1.1.3.1.1,10,Lariat,0.201688,0.121386,-36.9499,11.571,9.338,2.233,0.155674,0.0853824,11.541,9.719,1.822
5676,2021_Kelly,L1_1.1.1.3.3.1,10,Lariat,0.212429,0.140616,-28.102,11.368,9.48,1.888,0.130502,0.0729414,11.465,9.824,1.641
5677,2021_Kelly,L1_1.1.1.4.1.1,10,Lariat,0.247515,0.150136,-28.186,11.545,9.546,1.999,0.163061,0.0986947,11.485,9.526,1.959
5678,2021_Kelly,L1_1.1.1.4.2.1,10,Lariat,0.358163,0.271716,-34.85,12.229,10.054,2.175,0.177055,0.109604,11.81,9.915,1.895
5679,2021_Kelly,L1_1.1.1.4.3.1,10,Lariat,0.132286,0.0772044,-29.9599,11.45,9.563,1.887,0.171941,0.101106,11.333,9.686,1.647
5680,2021_Kelly,L1_1.1.2.1.1.1,10,Lariat,0.189704,0.124288,-43.7203,11.194,9.012,2.182,0.19529,0.12087,11.337,9.424,1.913
5681,2021_Kelly,L1_1.1.2.2.1.1,10,Lariat,0.147007,0.0803446,-29.3145,11.314,9.356,1.958,0.198977,0.12744,11.17,9.378,1.792
5682,2021_Kelly,L1_1.1.2.2.2.1,10,Lariat,0.235951,0.152468,-34.4954,11.514,9.434,2.08,0.187159,0.114841,11.211,9.367,1.844
5683,2021_Kelly,L1_1.1.2.3.1.1,10,Lariat,0.223384,0.138097,-38.1937,11.93,9.705,2.225,0.173254,0.103414,11.309,9.39,1.919
5684,2021_Kelly,L1_1.1.2.3.3.1,10,Lariat,0.171941,0.102904,-33.0493,12.056,9.99,2.066,0.179695,0.106971,11.53,9.736,1.794
5685,2021_Kelly,L1_1.1.2.3.4.1,10,Lariat,0.259883,0.168465,-31.0791,11.389,9.509,1.88,0.171484,0.107227,11.487,9.759,1.728
5686,2021_Kelly,L1_1.1.2.4.1.1,10,Lariat,0.172207,0.111164,-33.2091,11.711,9.664,2.047,0.143937,0.0884632,11.71,9.916,1.794
5687,2021_Kelly,L1_1.1.3.2.1.1,10,Lariat,0.169476,0.0879018,-31.1386,11.151,9.269,1.882,0.15113,0.0951318,11.048,9.359,1.689
5688,2021_Kelly,L1_1.1.3.3.1.1,10,Lariat,0.191012,0.120164,-33.0122,11.805,9.819,1.986,0.178061,0.11163,11.592,9.723,1.869
5689,2021_Kelly,L1_1.1.3.3.3.1,10,Lariat,0.140852,0.0858534,-26.7278,11.415,9.647,1.768,0.167716,0.104093,11.738,9.991,1.747
5690,2021_Kelly,L1_1.1.3.3.4.1,10,Lariat,0.154682,0.0971096,-30.1142,12.032,10.166,1.866,0.151585,0.0911712,12.243,10.368,1.875
5691,2021_Kelly,L1_1.1.3.4.1.1,10,Lariat,0.16983,0.0958029,-28.3167,11.645,9.716,1.929,0.159675,0.0923382,11.491,9.85,1.641
5692,2021_Kelly,L1_1.1.4.1.4.1,10,Lariat,0.115739,0.060156,-14.9711,10.877,9.349,1.528,0.120364,0.0556098,10.85,9.421,1.429
5693,2021_Kelly,L1_1.1.4.2.1.1,10,Lariat,0.200523,0.122427,-34.6131,11.973,9.981,1.992,0.180588,0.107199,11.705,9.924,1.781
5694,2021_Kelly,L1_1.2.1.1.1.1,10,Lariat,0.250151,0.168245,-33.285,11.375,9.419,1.956,0.117977,0.0552858,10.129,8.58,1.549
5695,2021_Kelly,L1_1.2.1.1.3.1,10,Lariat,0.15354,0.083405,-25.6883,10.652,8.882,1.77,0.133867,0.0732574,10.734,9.038,1.696
5696,2021_Kelly,L1_1.2.1.2.2.1,10,Lariat,0.176266,0.11615,-32.8537,10.894,8.947,1.947,0.101653,0.0506226,9.949,8.355,1.594
5697,2021_Kelly,L1_1.2.1.2.3.1,10,Lariat,0.195865,0.121982,-29.9761,11.684,9.786,1.898,0.137027,0.0748596,11.004,9.536,1.468
5698,2021_Kelly,L1_1.2.1.2.4.1,10,Lariat,0.215341,0.145145,-35.0828,11.44,9.444,1.996,0.16809,0.104125,11.633,9.775,1.858
5699,2021_Kelly,L1_1.2.1.4.3.1,10,Lariat,0.217605,0.131384,-37.3094,11.985,9.991,1.994,0.140749,0.0812651,11.434,9.785,1.649
5700,2021_Kelly,L1_1.2.1.4.4.1,10,Lariat,0.193103,0.122597,-36.6089,11.96,9.9,2.06,0.186024,0.113648,11.227,9.535,1.692
5701,2021_Kelly,L1_1.2.2.1.1.1,10,Lariat,0.232642,0.141836,-35.5741,11.046,9.057,1.989,0.207543,0.134535,11.389,9.541,1.848
5702,2021_Kelly,L1_1.2.2.2.1.1,10,Lariat,0.152989,0.0864702,-28.2154,11.057,9.085,1.972,0.179748,0.105916,11.322,9.534,1.788
5703,2021_Kelly,L1_1.2.2.2.3.1,10,Lariat,0.240788,0.147379,-29.7419,11.575,9.661,1.914,0.142359,0.0808328,11.387,9.691,1.696
5704,2021_Kelly,L1_1.2.2.2.4.1,10,Lariat,0.168352,0.097863,-40.6865,11.479,9.311,2.168,0.14334,0.0804884,10.778,9.085,1.693
5705,2021_Kelly,L1_1.2.2.3.1.1,10,Lariat,0.236407,0.157354,-27.3529,11.294,9.37,1.924,0.165734,0.1043,11.44,9.651,1.789
5706,2021_Kelly,L1_1.2.2.3.3.1,10,Lariat,0.169958,0.0941758,-36.4958,11.477,9.53,1.947,0.160766,0.0880593,11.371,9.606,1.765
5707,2021_Kelly,L1_1.2.2.3.4.1,10,Lariat,0.18884,0.116268,-29.1145,12.164,10.109,2.055,0.160483,0.0996204,11.811,10.037,1.774
5708,2021_Kelly,L1_1.2.2.4.1.1,10,Lariat,0.200218,0.125217,-26.6788,11.047,9.216,1.831,0.140508,0.0805308,10.217,8.61,1.607
5709,2021_Kelly,L1_1.2.2.4.2.1,10,Lariat,0.26887,0.161894,-26.5147,10.827,9.054,1.773,0.171605,0.0993361,10.761,8.993,1.768
5710,2021_Kelly,L1_1.2.2.4.3.1,10,Lariat,0.303108,0.187487,-30.422,11.489,9.754,1.735,0.193722,0.131567,11.182,9.552,1.63
5711,2021_Kelly,L1_1.2.2.4.4.1,10,Lariat,0.181046,0.109423,-31.1208,12.079,10.052,2.027,0.17172,0.104215,11.876,10.01,1.866
5712,2021_Kelly,L1_1.2.3.1.3.1,10,Lariat,0.155328,0.100608,-26.196,11.202,9.608,1.594,0.159533,0.098388,11.836,9.965,1.871
5713,2021_Kelly,L1_1.2.3.1.4.1,10,Lariat,0.166067,0.105744,-31.7297,11.328,9.793,1.535,0.178917,0.117121,11.249,9.794,1.455
5714,2021_Kelly,L1_1.2.3.2.4.1,10,Lariat,0.163724,0.0939444,-28.1537,11.264,9.548,1.716,0.138015,0.0663596,10.687,8.989,1.698
5715,2021_Kelly,L1_1.2.3.3.1.1,10,Lariat,0.189705,0.112108,-29.1997,11.769,9.716,2.053,0.143094,0.081079,11.701,9.853,1.848
5716,2021_Kelly,L1_1.2.3.4.2.1,10,Lariat,0.173084,0.102633,-32.2844,11.735,9.696,2.039,0.123502,0.068299,11.098,9.522,1.576
5717,2021_Kelly,L1_1.2.3.4.3.1,10,Lariat,0.170341,0.104269,-26.643,11.813,9.959,1.854,0.153312,0.0885017,11.689,9.964,1.725
