CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path,avgRMSD_all,avgRMSD_bb,Monomer_Length
2675,hexa_161,2020_Townsend,2675,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.61,hexa_161,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_161.log,,,6
2676,hexa_162,2020_Townsend,2676,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.23,hexa_162,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_162.log,,,6
2677,hexa_163,2020_Townsend,2677,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.29,hexa_163,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_163.log,,,6
2678,hexa_164,2020_Townsend,2678,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.78,hexa_164,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_164.log,,,6
2679,hexa_165,2020_Townsend,2679,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-10,hexa_165,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_165.log,,,6
2680,hexa_166,2020_Townsend,2680,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.41,hexa_166,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_166.log,,,6
2681,hexa_167,2020_Townsend,2681,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-6.2,hexa_167,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_167.log,,,6
2682,hexa_168,2020_Townsend,2682,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,-6.08,hexa_168,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_168.log,,,6
2683,hexa_169,2020_Townsend,2683,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.32,hexa_169,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_169.log,,,6
2684,hexa_170,2020_Townsend,2684,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,-6.02,hexa_170,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_170.log,,,6
2685,hexa_171,2020_Townsend,2685,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.46,hexa_171,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_171.log,,,6
2686,hexa_172,2020_Townsend,2686,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.47,hexa_172,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_172.log,,,6
2687,hexa_173,2020_Townsend,2687,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.56,hexa_173,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_173.log,,,6
2688,hexa_174,2020_Townsend,2688,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.54,hexa_174,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_174.log,,,6
2689,hexa_175,2020_Townsend,2689,O=C1CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)N1,-6.17,hexa_175,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_175.log,,,6
2690,hexa_176,2020_Townsend,2690,O=C1CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)N1,-5.81,hexa_176,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_176.log,,,6
2691,hexa_177,2020_Townsend,2691,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.93,hexa_177,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_177.log,,,6
2692,hexa_178,2020_Townsend,2692,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.9,hexa_178,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_178.log,,,6
2693,hexa_179,2020_Townsend,2693,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-6.04,hexa_179,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_179.log,,,6
2694,hexa_180,2020_Townsend,2694,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.18,hexa_180,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_180.log,,,6
2695,hexa_181,2020_Townsend,2695,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-6,hexa_181,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_181.log,,,6
2696,hexa_182,2020_Townsend,2696,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-6.62,hexa_182,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_182.log,,,6
2697,hexa_183,2020_Townsend,2697,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-6.02,hexa_183,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_183.log,,,6
2698,hexa_184,2020_Townsend,2698,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.76,hexa_184,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_184.log,,,6
2699,hexa_185,2020_Townsend,2699,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.07,hexa_185,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_185.log,,,6
2700,hexa_186,2020_Townsend,2700,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.3,hexa_186,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_186.log,,,6
2701,hexa_187,2020_Townsend,2701,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.21,hexa_187,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_187.log,,,6
2702,hexa_188,2020_Townsend,2702,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.47,hexa_188,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_188.log,,,6
2703,hexa_189,2020_Townsend,2703,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.19,hexa_189,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_189.log,,,6
2704,hexa_190,2020_Townsend,2704,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.3,hexa_190,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_190.log,,,6
2705,hexa_191,2020_Townsend,2705,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.02,hexa_191,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_191.log,,,6
2706,hexa_192,2020_Townsend,2706,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.68,hexa_192,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_192.log,,,6
2707,hexa_193,2020_Townsend,2707,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.22,hexa_193,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_193.log,,,6
2708,hexa_194,2020_Townsend,2708,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.29,hexa_194,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_194.log,,,6
2709,hexa_195,2020_Townsend,2709,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.15,hexa_195,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_195.log,,,6
2710,hexa_196,2020_Townsend,2710,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5,hexa_196,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_196.log,,,6
2711,hexa_197,2020_Townsend,2711,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.8,hexa_197,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_197.log,,,6
2712,hexa_198,2020_Townsend,2712,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.21,hexa_198,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_198.log,,,6
2713,hexa_199,2020_Townsend,2713,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.16,hexa_199,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_199.log,,,6
2714,hexa_200,2020_Townsend,2714,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.1,hexa_200,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_200.log,,,6
2715,hexa_201,2020_Townsend,2715,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.16,hexa_201,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_201.log,,,6
2716,hexa_202,2020_Townsend,2716,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.05,hexa_202,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_202.log,,,6
2717,hexa_203,2020_Townsend,2717,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.04,hexa_203,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_203.log,,,6
2718,hexa_204,2020_Townsend,2718,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,hexa_204,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_204.log,,,6
2719,hexa_205,2020_Townsend,2719,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.96,hexa_205,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_205.log,,,6
2720,hexa_206,2020_Townsend,2720,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.93,hexa_206,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_206.log,,,6
2721,hexa_207,2020_Townsend,2721,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.85,hexa_207,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_207.log,,,6
2722,hexa_208,2020_Townsend,2722,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.43,hexa_208,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_208.log,,,6
2723,hexa_209,2020_Townsend,2723,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.32,hexa_209,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_209.log,,,6
2724,hexa_210,2020_Townsend,2724,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.01,hexa_210,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_210.log,,,6
2725,hexa_211,2020_Townsend,2725,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.86,hexa_211,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_211.log,,,6
2726,hexa_212,2020_Townsend,2726,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.83,hexa_212,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_212.log,,,6
2727,hexa_213,2020_Townsend,2727,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.98,hexa_213,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_213.log,,,6
2728,hexa_214,2020_Townsend,2728,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.05,hexa_214,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_214.log,,,6
2729,hexa_215,2020_Townsend,2729,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-6.11,hexa_215,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_215.log,,,6
2730,hexa_216,2020_Townsend,2730,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.77,hexa_216,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_216.log,,,6
2731,hexa_217,2020_Townsend,2731,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.01,hexa_217,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_217.log,,,6
2732,hexa_218,2020_Townsend,2732,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.01,hexa_218,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_218.log,,,6
2733,hexa_219,2020_Townsend,2733,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.96,hexa_219,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_219.log,,,6
2734,hexa_220,2020_Townsend,2734,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.89,hexa_220,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_220.log,,,6
2735,hexa_221,2020_Townsend,2735,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.64,hexa_221,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_221.log,,,6
2736,hexa_222,2020_Townsend,2736,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.39,hexa_222,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_222.log,,,6
2737,hexa_223,2020_Townsend,2737,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.28,hexa_223,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_223.log,,,6
2738,hexa_224,2020_Townsend,2738,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,hexa_224,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_224.log,,,6
2739,hexa_225,2020_Townsend,2739,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.09,hexa_225,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_225.log,,,6
2740,hexa_226,2020_Townsend,2740,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.35,hexa_226,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_226.log,,,6
2741,hexa_227,2020_Townsend,2741,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.33,hexa_227,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_227.log,,,6
2742,hexa_228,2020_Townsend,2742,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.87,hexa_228,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_228.log,,,6
2743,hexa_229,2020_Townsend,2743,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.08,hexa_229,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_229.log,,,6
2744,hexa_230,2020_Townsend,2744,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-6.11,hexa_230,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_230.log,,,6
2745,hexa_231,2020_Townsend,2745,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-6.09,hexa_231,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_231.log,,,6
2746,hexa_232,2020_Townsend,2746,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.37,hexa_232,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_232.log,,,6
2747,hexa_233,2020_Townsend,2747,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,hexa_233,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_233.log,,,6
2748,hexa_234,2020_Townsend,2748,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,hexa_234,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_234.log,,,6
2749,hexa_235,2020_Townsend,2749,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.04,hexa_235,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_235.log,,,6
