CycPeptMPDB_ID,Source,SMILES,Original_Name_in_Source_Literature,Structurally_Unique_ID,PAMPA,Monomer_Length,Monomer_Length_in_Main_Chain,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA,Water_RepFrame,Hexane_RepFrame,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9
1779,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.7-12H,1779,-6.64,6,6,Circle,0.146803,0.0427257,-32.8717,8.436,6.918,1.518,0.222198,0.067889,8.627,7.029,1.598,83,79,train,test,train,test,train,train,train,train,train,test
1778,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.7-11H,1778,-5.42,6,6,Circle,0.144443,0.0438936,-28.8715,8.589,7.175,1.414,0.198956,0.0623533,8.8,7.294,1.506,88,95,train,train,train,train,train,val,train,val,train,test
1777,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,2.7-10H,1777,-5.68,6,6,Circle,0.194971,0.0699496,-28.8047,8.398,6.911,1.487,0.220147,0.0607736,8.541,7.033,1.508,65,5,test,train,test,train,train,train,train,train,train,test
1776,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.7-09H,1776,-6.95,6,6,Circle,0.154939,0.0459788,-25.6244,8.158,6.946,1.212,0.166988,0.0518568,8.203,6.949,1.254,47,76,val,train,train,train,train,train,train,train,train,train
1775,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.7-08H,1775,-5.04,6,6,Circle,0.156078,0.0482966,-21.8123,8.311,7.177,1.134,0.197514,0.0748915,8.35,7.184,1.166,30,30,train,train,test,train,val,train,test,test,train,train
1774,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.7-07H,1774,-7.5,6,6,Circle,0.166719,0.0625207,-26.7279,8.64,7.263,1.377,0.173116,0.0626829,8.578,7.204,1.374,87,57,train,train,train,train,train,val,train,train,train,train
1773,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.7-06H,1773,-5.81,6,6,Circle,0.1469,0.0367886,-22.189,8.538,7.29,1.248,0.129422,0.0510628,8.039,6.972,1.067,14,88,train,train,train,train,train,test,train,test,train,train
1772,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,2.7-05H,1772,-5.23,6,6,Circle,0.165302,0.048493,-22.3038,8.206,7.058,1.148,0.193874,0.0655522,8.095,6.96,1.135,91,48,train,val,test,train,train,train,test,train,val,train
1771,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,2.7-04H,1771,-6.18,6,6,Circle,0.158851,0.0445711,-23.3772,8.569,7.255,1.314,0.171165,0.0639237,8.086,6.954,1.132,37,100,test,train,train,train,train,train,train,val,train,train
1770,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.7-03H,1770,-8.0,6,6,Circle,0.174348,0.0740865,-26.2398,7.658,6.295,1.363,0.113822,0.0418542,7.824,6.388,1.436,11,21,train,test,train,test,train,train,train,val,train,train
1769,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.7-02H,1769,-6.34,6,6,Circle,0.124394,0.0537803,-22.4412,7.563,6.347,1.216,0.131096,0.0579728,7.544,6.35,1.194,14,60,test,train,train,train,val,train,train,test,train,train
1768,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,2.7-01H,1768,-6.71,6,6,Circle,0.162054,0.0702825,-22.3305,7.543,6.281,1.262,0.1797,0.0688951,7.419,6.184,1.235,46,65,val,train,test,train,train,train,train,test,train,test
1767,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.7-18Me,1767,-5.43,6,6,Circle,0.164764,0.0363743,-32.0229,9.132,7.861,1.271,0.149149,0.0351504,9.665,8.24,1.425,98,15,train,val,train,train,train,train,train,train,val,train
1766,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.7-17Me,1766,-5.94,6,6,Circle,0.14298,0.0412389,-27.1682,9.78,8.442,1.338,0.157627,0.0351537,9.717,8.411,1.306,84,7,train,test,val,train,train,train,train,train,train,train
1765,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](Cc2ccccc2)C1=O,2.7-16Me,1765,-5.43,6,6,Circle,0.195879,0.0405057,-30.3714,9.33,8.084,1.246,0.178442,0.0410038,9.288,8.012,1.276,62,45,val,test,test,train,train,train,train,train,train,train
1764,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.7-15Me,1764,-5.81,6,6,Circle,0.135193,0.036504,-25.2401,9.533,8.313,1.22,0.139672,0.0345726,9.592,8.385,1.207,100,57,train,train,train,train,train,val,train,train,train,train
1763,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.7-14Me,1763,-5.01,6,6,Circle,0.136509,0.0382638,-21.9386,9.679,8.556,1.123,0.148591,0.034721,9.697,8.598,1.099,96,22,train,train,val,train,train,test,train,train,train,train
1762,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](Cc2ccccc2)C1=O,2.7-13Me,1762,-4.86,6,6,Circle,0.150994,0.0418875,-23.0297,9.503,8.5,1.003,0.156659,0.031022,9.321,8.324,0.997,73,5,val,train,train,val,train,test,test,train,train,train
1761,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.7-12Me,1761,-6.64,6,6,Circle,0.16059,0.0544661,-31.9776,8.786,7.324,1.462,0.165469,0.0362618,9.022,7.511,1.511,67,98,train,train,test,train,train,train,train,train,test,train
1760,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.7-11Me,1760,-5.1,6,6,Circle,0.130175,0.0444818,-29.1481,8.963,7.693,1.27,0.157275,0.0368558,9.141,7.733,1.408,73,26,train,train,train,train,train,test,train,test,train,train
1759,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,2.7-10Me,1759,-5.33,6,6,Circle,0.16005,0.0425455,-31.3053,8.692,7.279,1.413,0.177477,0.0391533,8.973,7.57,1.403,100,90,train,train,train,train,train,train,train,val,train,train
1758,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.7-09Me,1758,-6.22,6,6,Circle,0.123198,0.0395242,-24.3617,8.679,7.479,1.2,0.133543,0.0330286,8.656,7.485,1.171,30,31,train,train,train,train,train,test,train,train,train,test
1757,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.7-08Me,1757,-4.9,6,6,Circle,0.119766,0.0398513,-20.2847,8.749,7.669,1.08,0.113997,0.0316735,8.737,7.662,1.075,51,30,train,train,train,train,val,train,train,train,test,train
1756,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.7-07Me,1756,-7.42,6,6,Circle,0.130343,0.0400942,-29.4123,8.806,7.516,1.29,0.129103,0.031867,8.936,7.646,1.29,59,18,train,train,train,train,train,test,train,train,train,val
1755,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.7-06Me,1755,-5.3,6,6,Circle,0.1382,0.035602,-20.143,9.004,7.823,1.181,0.155314,0.0396279,8.66,7.516,1.144,71,71,train,test,val,train,train,val,train,train,val,train
1754,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,2.7-05Me,1754,-4.96,6,6,Circle,0.133399,0.0446262,-22.1943,8.662,7.685,0.977,0.145521,0.0369537,8.369,7.314,1.055,5,18,train,test,train,train,train,train,train,train,train,val
1753,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,2.7-04Me,1753,-5.72,6,6,Circle,0.140999,0.0370813,-20.5297,8.966,7.752,1.214,0.164026,0.034071,9.028,7.82,1.208,34,34,train,train,train,test,train,train,train,train,train,train
1752,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.7-03Me,1752,-7.68,6,6,Circle,0.113983,0.039776,-23.5373,7.96,6.689,1.271,0.101609,0.0325267,7.926,6.662,1.264,20,19,train,train,train,train,train,train,train,train,train,train
1751,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.7-02Me,1751,-5.75,6,6,Circle,0.107965,0.0398236,-20.4643,8.001,6.838,1.163,0.100579,0.0317416,7.998,6.854,1.144,61,60,train,val,test,train,val,train,train,train,train,test
1750,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,2.7-01Me,1750,-6.26,6,6,Circle,0.111143,0.0387833,-24.448,7.64,6.473,1.167,0.111213,0.0316205,7.938,6.777,1.161,3,11,train,train,train,test,train,train,test,test,train,train
1749,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.6-18H,1749,-5.06,6,6,Circle,0.186394,0.0607485,-28.1813,9.147,7.644,1.503,0.172468,0.0487091,9.112,7.667,1.445,5,68,train,train,train,train,train,val,train,train,train,test
1748,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.6-17H,1748,-5.89,6,6,Circle,0.193542,0.060283,-24.5839,9.075,7.716,1.359,0.145942,0.0443393,9.274,7.991,1.283,88,68,train,train,test,train,train,train,test,test,train,train
1747,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.6-16H,1747,-5.23,6,6,Circle,0.209436,0.0688797,-25.7842,8.952,7.604,1.348,0.184263,0.0543005,9.156,7.838,1.318,16,74,train,train,train,val,train,train,test,train,train,train
1746,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.6-15H,1746,-5.34,6,6,Circle,0.158294,0.0408321,-31.6359,9.121,7.737,1.384,0.160825,0.0454595,9.153,7.918,1.235,54,14,train,train,train,test,train,train,train,train,train,test
1745,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.6-14H,1745,-4.97,6,6,Circle,0.215521,0.0746391,-23.46,9.457,8.334,1.123,0.145673,0.0392654,9.57,8.454,1.116,73,52,train,train,train,train,test,train,train,train,train,train
1744,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.6-13H,1744,-4.81,6,6,Circle,0.150891,0.0348838,-20.528,9.485,8.447,1.038,0.154195,0.0375374,9.578,8.468,1.11,87,94,test,val,val,train,train,train,train,test,train,train
1743,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.6-12H,1743,-6.05,6,6,Circle,0.149053,0.0560448,-28.7707,8.291,6.685,1.606,0.16123,0.0614153,8.34,6.785,1.555,70,34,train,train,train,train,train,train,train,train,train,train
1742,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.6-11H,1742,-4.9,6,6,Circle,0.174181,0.0623897,-25.5399,8.403,6.975,1.428,0.173027,0.0644731,8.315,6.933,1.382,34,67,train,train,val,train,train,test,train,train,train,train
1741,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](C)C1=O,2.6-10H,1741,-4.99,6,6,Circle,0.173273,0.0624234,-25.1539,8.194,6.744,1.45,0.168235,0.0649142,8.332,6.881,1.451,39,59,train,train,train,train,train,train,train,train,train,train
1740,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.6-09H,1740,-5.89,6,6,Circle,0.153885,0.0559213,-24.2026,8.247,6.977,1.27,0.146481,0.0605945,8.358,7.134,1.224,19,10,train,train,train,val,train,train,train,val,train,train
1739,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.6-08H,1739,-4.76,6,6,Circle,0.177897,0.0654975,-20.3548,8.35,7.147,1.203,0.146665,0.058913,8.406,7.305,1.101,14,100,train,train,train,train,train,train,train,train,val,train
1738,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.6-07H,1738,-6.75,6,6,Circle,0.165763,0.0534805,-36.2818,9.033,7.553,1.48,0.135366,0.044794,8.157,6.772,1.385,53,3,test,train,train,train,val,train,train,train,val,train
1737,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.6-06H,1737,-5.02,6,6,Circle,0.171866,0.0645816,-29.3696,9.147,7.784,1.363,0.117134,0.0385982,8.209,7.009,1.2,49,7,test,train,train,train,train,val,train,train,train,train
1736,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.6-05H,1736,-4.81,6,6,Circle,0.167326,0.0633617,-21.2483,8.206,6.967,1.239,0.151222,0.0416474,8.37,7.296,1.074,32,81,train,train,train,train,train,val,train,train,val,test
1735,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,2.6-04H,1735,-5.26,6,6,Circle,0.190625,0.0660586,-20.2139,8.136,6.857,1.279,0.146213,0.0490182,8.326,7.138,1.188,35,58,train,train,train,train,train,train,train,train,train,train
1734,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.6-03H,1734,-7.39,6,6,Circle,0.137327,0.056563,-25.2084,7.555,6.219,1.336,0.137008,0.0592117,7.57,6.248,1.322,51,86,train,train,train,train,train,train,train,train,train,train
1733,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.6-02H,1733,-5.58,6,6,Circle,0.111836,0.0453752,-20.4815,7.659,6.454,1.205,0.114021,0.0456882,7.667,6.477,1.19,31,2,train,val,train,val,train,train,train,train,test,train
1732,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,2.6-01H,1732,-5.99,6,6,Circle,0.165559,0.0697754,-20.8834,7.496,6.238,1.258,0.132387,0.0538242,7.573,6.341,1.232,39,100,train,train,test,train,train,train,train,test,test,train
1731,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.6-18Me,1731,-5.48,6,6,Circle,0.173792,0.0520316,-31.592,9.506,8.107,1.399,0.15044,0.0497723,9.496,8.088,1.408,91,27,train,train,val,train,train,train,train,val,train,train
1730,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.6-17Me,1730,-7.17,6,6,Circle,0.204203,0.0739612,-22.6589,9.597,8.384,1.213,0.140719,0.0334604,9.219,7.968,1.251,62,24,train,val,train,train,train,train,train,train,train,train
1729,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.6-16Me,1729,-8.26,6,6,Circle,0.208379,0.0756485,-26.2084,9.434,8.219,1.215,0.161766,0.0372366,9.215,8.029,1.186,22,98,val,train,train,train,train,train,train,train,train,train
1728,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.6-15Me,1728,-5.03,6,6,Circle,0.174077,0.0482009,-19.536,9.399,8.284,1.115,0.141655,0.0338607,9.338,8.244,1.094,96,88,train,train,test,train,train,test,train,train,train,train
1727,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.6-14Me,1727,-5.77,6,6,Circle,0.177862,0.0527547,-16.7284,9.406,8.489,0.917,0.168357,0.0472872,9.268,8.366,0.902,89,10,train,train,train,train,train,train,train,train,train,val
1726,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.6-13Me,1726,-5.58,6,6,Circle,0.194978,0.0647817,-18.7802,9.323,8.367,0.956,0.180337,0.0504553,9.193,8.273,0.92,91,52,train,train,train,train,train,train,train,val,train,val
1725,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.6-12Me,1725,-5.47,6,6,Circle,0.18388,0.0766923,-27.7171,8.783,7.342,1.441,0.105896,0.0362202,8.651,7.265,1.386,2,96,test,train,train,test,train,train,train,train,train,test
1724,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.6-11Me,1724,-5.17,6,6,Circle,0.147954,0.046993,-27.7744,8.617,7.24,1.377,0.112454,0.0333022,8.929,7.603,1.326,84,100,train,train,train,train,train,train,train,train,train,train
1723,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](C)C1=O,2.6-10Me,1723,-4.98,6,6,Circle,0.184946,0.0784532,-24.5638,8.736,7.404,1.332,0.115943,0.0320892,8.638,7.347,1.291,31,76,train,train,train,train,train,train,train,train,train,train
1722,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.6-09Me,1722,-5.17,6,6,Circle,0.150335,0.0516863,-23.0133,8.52,7.387,1.133,0.152757,0.0433585,8.435,7.361,1.074,98,38,train,train,train,val,train,train,train,train,train,train
1721,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.6-08Me,1721,-5.43,6,6,Circle,0.157501,0.0471037,-18.9173,8.637,7.675,0.962,0.153188,0.0444545,8.545,7.606,0.939,83,34,val,train,train,train,train,train,train,train,train,train
1720,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.6-07Me,1720,-5.95,6,6,Circle,0.15349,0.0585508,-21.417,8.593,7.445,1.148,0.131466,0.0473891,8.466,7.352,1.114,3,44,train,test,train,test,train,train,test,train,train,train
1719,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.6-06Me,1719,-4.86,6,6,Circle,0.138865,0.0499947,-17.6241,8.68,7.648,1.032,0.144489,0.0488631,8.518,7.457,1.061,80,54,train,train,train,test,train,test,val,train,train,train
1718,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.6-05Me,1718,-5.11,6,6,Circle,0.14766,0.0451852,-22.1856,8.365,7.283,1.082,0.142444,0.0486815,8.48,7.401,1.079,82,25,train,train,test,train,train,test,train,train,test,train
1717,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,2.6-04Me,1717,-4.85,6,6,Circle,0.155966,0.0514268,-17.4612,8.487,7.455,1.032,0.150407,0.0463023,8.429,7.44,0.989,21,22,val,train,train,train,test,train,train,train,train,train
